SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;0131;ak;aardrijkskunde; ;0;0;31;6,4;31;6,4;31;6,1;31;6,1;6,2
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;0270;te;tekenen; ;0;0;20;6,7;20;6,7;20;6,4;20;6,4;6,7
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;0311;fi;filosofie; ;0;0;14;7,2;14;7,2;14;6,2;14;6,2;6,8
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;60;60;0;,0;0;,0;0;,0;0;,0;,0
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;0400;beco;bedrijfseconomie; ;0;0;25;6,1;25;6,1;25;5,6;25;5,6;6,0
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;61;6,6;61;6,6;61;6,1;61;6,1;6,4
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1002;entl;Engelse taal en literatuur; ;0;0;61;7,1;61;7,1;61;6,8;61;6,8;7,0
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1003;fatl;Franse taal en literatuur; ;0;0;39;6,4;39;6,4;39;6,6;39;6,6;6,7
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;24;6,5;24;6,5;24;6,1;24;6,1;6,3
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1018;biol;biologie; ;0;0;39;6,5;39;6,5;39;6,1;39;6,1;6,4
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1019;maat;maatschappijleer; ;0;0;55;7,0;0;,0;0;,0;0;,0;7,0
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;54;7,7;0;,0;0;,0;0;,0;7,8
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1021;ges;geschiedenis; ;0;0;22;6,6;22;6,6;22;6,5;22;6,5;6,5
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1022;econ;economie; ;0;0;37;6,5;37;6,5;37;5,6;37;5,6;6,1
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1023;nat;natuurkunde; ;0;0;32;6,5;32;6,5;32;6,4;32;6,4;6,5
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1024;wisA;wiskunde A; ;0;0;38;6,4;38;6,4;38;6,6;38;6,6;6,6
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1025;wisB;wiskunde B; ;0;0;22;6,5;22;6,5;22;6,6;22;6,6;6,5
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1026;wisC;wiskunde C; ;0;0;1;6,2;1;6,2;1;6,0;1;6,0;6,0
2021;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1028;schk;scheikunde; ;0;0;39;6,1;39;6,1;39;6,8;39;6,8;6,5
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0131;ak;aardrijkskunde; ;0;0;44;6,6;44;6,6;44;6,9;44;6,9;6,8
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0161;in;informatica; ;0;0;24;7,6;0;,0;0;,0;0;,0;7,6
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0353;lo;lichamelijke opvoeding;G;33;33;0;,0;0;,0;0;,0;0;,0;,0
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0353;lo;lichamelijke opvoeding;V;34;34;0;,0;0;,0;0;,0;0;,0;,0
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0400;beco;bedrijfseconomie; ;0;0;29;5,7;29;5,7;29;5,9;29;5,9;5,8
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;67;6,9;67;6,9;67;5,8;67;5,8;6,4
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1002;entl;Engelse taal en literatuur; ;0;0;67;6,7;67;6,7;67;6,6;67;6,6;6,7
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1003;fatl;Franse taal en literatuur; ;0;0;28;6,6;28;6,6;28;5,8;28;5,8;6,2
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;35;6,4;35;6,4;35;5,8;35;5,8;6,2
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1018;biol;biologie; ;0;0;39;6,4;39;6,4;39;6,6;39;6,6;6,5
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1019;maat;maatschappijleer; ;0;0;62;6,6;0;,0;0;,0;0;,0;6,7
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;62;7,6;0;,0;0;,0;0;,0;7,6
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1021;ges;geschiedenis; ;0;0;29;6,4;29;6,4;29;5,7;29;5,7;6,1
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1022;econ;economie; ;0;0;26;6,4;26;6,4;26;5,2;26;5,2;5,7
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1023;nat;natuurkunde; ;0;0;31;6,3;31;6,3;31;6,1;31;6,1;6,2
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1024;wisA;wiskunde A; ;0;0;44;6,1;44;6,1;44;6,7;44;6,7;6,5
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1025;wisB;wiskunde B; ;0;0;22;6,5;22;6,5;22;7,1;22;7,1;6,9
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1026;wisC;wiskunde C; ;0;0;1;5,9;1;5,9;1;5,2;1;5,2;6,0
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1028;schk;scheikunde; ;0;0;39;6,5;39;6,5;39;5,9;39;5,9;6,2
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1030;kubv;kunst (beeldende vormgeving); ;0;0;15;7,4;15;7,4;15;6,3;15;6,3;6,8
2021;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1035;nlt;natuur, leven en technologie; ;0;0;6;7,4;0;,0;0;,0;0;,0;7,5
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;0131;ak;aardrijkskunde; ;0;0;17;6,4;17;6,4;17;6,2;17;6,2;6,2
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;0270;te;tekenen; ;0;0;6;6,8;6;6,8;6;6,7;6;6,7;6,8
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;0353;lo;lichamelijke opvoeding;G;46;46;0;,0;0;,0;0;,0;0;,0;,0
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;0353;lo;lichamelijke opvoeding;V;2;2;0;,0;0;,0;0;,0;0;,0;,0
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;0400;beco;bedrijfseconomie; ;0;0;8;6,4;8;6,4;8;6,3;8;6,3;6,4
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;50;6,5;50;6,5;50;6,0;50;6,0;6,3
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1002;entl;Engelse taal en literatuur; ;0;0;50;6,8;50;6,8;50;7,0;50;7,0;6,9
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1003;fatl;Franse taal en literatuur; ;0;0;14;6,9;14;6,9;14;6,1;14;6,1;6,5
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;40;6,3;40;6,3;40;5,8;40;5,8;6,1
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1018;biol;biologie; ;0;0;38;6,6;38;6,6;38;6,4;38;6,4;6,5
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1019;maat;maatschappijleer; ;0;0;46;7,3;0;,0;0;,0;0;,0;7,3
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;46;7,6;0;,0;0;,0;0;,0;7,6
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1021;ges;geschiedenis; ;0;0;17;6,5;17;6,5;17;6,2;17;6,2;6,4
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1022;econ;economie; ;0;0;33;6,1;33;6,1;33;5,2;33;5,2;5,6
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1023;nat;natuurkunde; ;0;0;32;6,2;32;6,2;32;6,5;32;6,5;6,4
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1024;wisA;wiskunde A; ;0;0;26;6,5;26;6,5;26;6,8;26;6,8;6,8
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1025;wisB;wiskunde B; ;0;0;24;5,8;24;5,8;24;6,0;24;6,0;5,9
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1027;wisD;wiskunde D; ;0;0;1;7,0;0;,0;0;,0;0;,0;7,0
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1028;schk;scheikunde; ;0;0;33;6,3;33;6,3;33;7,7;33;7,7;7,1
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1036;hndv;handvaardigheid; ;0;0;2;7,2;2;7,2;2;7,2;2;7,2;7,0
2021;14DC;00;RSG Simon Vestdijk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1054;o&o;onderzoek en ontwerpen (beschikking 2007); ;0;0;11;7,2;0;,0;0;,0;0;,0;7,2
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;0131;ak;aardrijkskunde; ;0;0;24;6,4;24;6,4;24;6,3;24;6,3;6,4
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;0161;in;informatica; ;0;0;19;7,3;0;,0;0;,0;0;,0;7,4
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;0311;fi;filosofie; ;0;0;11;7,1;11;7,1;11;6,1;11;6,1;6,7
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;0353;lo;lichamelijke opvoeding;G;77;77;0;,0;0;,0;0;,0;0;,0;,0
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;0353;lo;lichamelijke opvoeding;V;22;22;0;,0;0;,0;0;,0;0;,0;,0
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;0400;beco;bedrijfseconomie; ;0;0;27;6,1;27;6,1;27;5,6;27;5,6;5,8
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;106;6,7;106;6,7;106;5,9;106;5,9;6,3
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1002;entl;Engelse taal en literatuur; ;0;0;108;7,4;108;7,4;108;6,8;108;6,8;7,1
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1003;fatl;Franse taal en literatuur; ;0;0;33;6,0;33;6,0;33;5,9;33;5,9;6,0
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;64;6,0;64;6,0;64;5,3;64;5,3;5,7
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1018;biol;biologie; ;0;0;53;6,5;53;6,5;53;6,3;53;6,3;6,4
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1019;maat;maatschappijleer; ;0;0;95;6,6;0;,0;0;,0;0;,0;6,6
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;76;7,1;0;,0;0;,0;0;,0;7,1
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1021;ges;geschiedenis; ;0;0;40;6,2;40;6,2;40;6,0;40;6,0;6,1
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1022;econ;economie; ;0;0;62;6,0;62;6,0;62;5,6;62;5,6;5,9
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1023;nat;natuurkunde; ;0;0;56;6,5;56;6,5;56;6,6;56;6,6;6,6
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1024;wisA;wiskunde A; ;0;0;49;6,5;49;6,5;49;6,5;49;6,5;6,6
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1025;wisB;wiskunde B; ;0;0;56;6,4;56;6,4;56;6,3;56;6,3;6,4
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1027;wisD;wiskunde D; ;0;0;7;6,7;0;,0;0;,0;0;,0;6,7
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1028;schk;scheikunde; ;0;0;69;6,2;69;6,2;69;6,4;69;6,4;6,4
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1030;kubv;kunst (beeldende vormgeving); ;0;0;13;7,2;13;7,2;13;6,5;13;6,5;6,8
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1031;kumu;kunst (muziek); ;0;0;7;7,6;7;7,6;7;6,5;7;6,5;7,0
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1034;maw;maatschappijwetenschappen; ;0;0;20;6,9;20;6,9;20;7,1;20;7,1;7,0
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1038;bsm;bewegen, sport en maatschappij; ;0;0;15;6,5;0;,0;0;,0;0;,0;6,5
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;13;6,6;13;6,6;13;6,1;13;6,1;6,3
2021;14FW;00;OSG Sevenwolden;0074;HEERENVEEN;HEERENVEEN;Friesland;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;5;6,3;5;6,3;5;6,4;5;6,4;6,2
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;0131;ak;aardrijkskunde; ;0;0;8;6,4;8;6,4;8;6,4;8;6,4;6,5
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;0161;in;informatica; ;0;0;21;7,5;0;,0;0;,0;0;,0;7,5
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;G;8;8;0;,0;0;,0;0;,0;0;,0;,0
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;V;35;35;0;,0;0;,0;0;,0;0;,0;,0
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;0400;beco;bedrijfseconomie; ;0;0;14;6,0;14;6,0;14;6,4;14;6,4;6,1
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;44;6,4;44;6,4;44;6,2;44;6,2;6,4
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1002;entl;Engelse taal en literatuur; ;0;0;44;6,9;44;6,9;44;6,9;44;6,9;6,9
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1003;fatl;Franse taal en literatuur; ;0;0;20;6,0;20;6,0;20;6,3;20;6,3;6,3
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;30;6,4;30;6,4;30;5,6;30;5,6;6,0
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1018;biol;biologie; ;0;0;20;5,4;20;5,4;20;5,4;20;5,4;5,4
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1019;maat;maatschappijleer; ;0;0;44;6,8;0;,0;0;,0;0;,0;6,9
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;44;7,7;0;,0;0;,0;0;,0;7,8
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1021;ges;geschiedenis; ;0;0;14;6,1;14;6,1;14;6,0;14;6,0;6,0
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1022;econ;economie; ;0;0;17;6,2;17;6,2;17;6,4;17;6,4;6,4
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1023;nat;natuurkunde; ;0;0;29;6,3;29;6,3;29;6,1;29;6,1;6,1
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1024;wisA;wiskunde A; ;0;0;20;6,3;20;6,3;20;6,6;20;6,6;6,6
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1025;wisB;wiskunde B; ;0;0;24;6,3;24;6,3;24;6,1;24;6,1;6,3
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1027;wisD;wiskunde D; ;0;0;2;6,0;0;,0;0;,0;0;,0;6,0
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1028;schk;scheikunde; ;0;0;31;6,2;31;6,2;31;6,8;31;6,8;6,6
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1030;kubv;kunst (beeldende vormgeving); ;0;0;3;6,8;3;6,8;3;6,6;3;6,6;6,7
2021;14LF;00;J v Br College vest Molenstr;0794;HELMOND;HELMOND;Noord-Brabant;VWO;1055;pron;product ontwerpen; ;0;0;13;8,0;0;,0;0;,0;0;,0;8,2
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;0131;ak;aardrijkskunde; ;0;0;12;6,4;12;6,4;12;6,0;12;6,0;6,3
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;0270;te;tekenen; ;0;0;1;7,2;1;7,2;1;6,6;1;6,6;7,0
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;0311;fi;filosofie; ;0;0;23;6,7;23;6,7;23;6,3;23;6,3;6,6
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;0353;lo;lichamelijke opvoeding;G;1;1;0;,0;0;,0;0;,0;0;,0;,0
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;0353;lo;lichamelijke opvoeding;V;67;67;0;,0;0;,0;0;,0;0;,0;,0
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;0400;beco;bedrijfseconomie; ;0;0;32;6,4;32;6,4;32;5,6;32;5,6;6,0
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;68;6,6;68;6,6;68;6,2;68;6,2;6,4
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1002;entl;Engelse taal en literatuur; ;0;0;68;6,8;68;6,8;68;7,1;68;7,1;7,0
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1003;fatl;Franse taal en literatuur; ;0;0;20;6,4;20;6,4;20;6,4;20;6,4;6,4
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;39;7,1;39;7,1;39;6,1;39;6,1;6,6
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1018;biol;biologie; ;0;0;38;6,2;38;6,2;38;6,2;38;6,2;6,3
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1019;maat;maatschappijleer; ;0;0;66;6,7;0;,0;0;,0;0;,0;6,7
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;40;7,2;0;,0;0;,0;0;,0;7,2
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1021;ges;geschiedenis; ;0;0;29;6,8;29;6,8;29;5,9;29;5,9;6,3
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1022;econ;economie; ;0;0;26;6,0;26;6,0;26;4,9;26;4,9;5,5
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1023;nat;natuurkunde; ;0;0;40;6,5;40;6,5;40;7,1;40;7,1;6,8
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1024;wisA;wiskunde A; ;0;0;45;6,5;45;6,5;45;6,8;45;6,8;6,7
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1025;wisB;wiskunde B; ;0;0;24;6,9;24;6,9;24;7,2;24;7,2;7,0
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1027;wisD;wiskunde D; ;0;0;4;8,3;0;,0;0;,0;0;,0;8,3
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1028;schk;scheikunde; ;0;0;43;6,4;43;6,4;43;7,0;43;7,0;6,7
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1035;nlt;natuur, leven en technologie; ;0;0;15;7,5;0;,0;0;,0;0;,0;7,5
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;12;6,6;12;6,6;12;6,6;12;6,6;6,7
2021;14NQ;00;Dominicus;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;15;6,2;15;6,2;15;6,5;15;6,5;6,3
2021;14OY;00;Gerrit Rietveld College;0344;UTRECHT;UTRECHT;Utrecht;VWO;0131;ak;aardrijkskunde; ;0;0;44;6,2;44;6,2;44;6,4;44;6,4;6,4
2021;14OY;00;Gerrit Rietveld College;0344;UTRECHT;UTRECHT;Utrecht;VWO;0353;lo;lichamelijke opvoeding;G;27;27;0;,0;0;,0;0;,0;0;,0;,0
2021;14OY;00;Gerrit Rietveld College;0344;UTRECHT;UTRECHT;Utrecht;VWO;0353;lo;lichamelijke opvoeding;V;66;66;0;,0;0;,0;0;,0;0;,0;,0
2021;14OY;00;Gerrit Rietveld College;0344;UTRECHT;UTRECHT;Utrecht;VWO;0400;beco;bedrijfseconomie; ;0;0;29;6,4;29;6,4;29;5,8;29;5,8;6,1
2021;14OY;00;Gerrit Rietveld College;0344;UTRECHT;UTRECHT;Utrecht;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;94;6,9;94;6,9;94;6,5;94;6,5;6,7
2021;14OY;00;Gerrit Rietveld College;0344;UTRECHT;UTRECHT;Utrecht;VWO;1002;entl;Engelse taal en literatuur; ;0;0;94;7,3;94;7,3;94;7,4;94;7,4;7,4
